"site","ozone","month","year","lat","lon"
3732,0.0407600596125186,2,2019,33.93983,-115.41085
3739,0.0316484245439469,2,2019,32.57816,-116.92135
3742,0.02795359375,2,2019,37.8148,-122.28236
3743,0.0205299107142857,2,2019,33.901445,-118.204989
3746,0.022140350877193,2,2019,40.689075,-122.402255
3758,0.0287672386895476,2,2019,35.23918,-118.78863
3759,0.027775,2,2019,36.63424,-120.38234
3763,0.026490625,2,2019,36.03179,-119.05505
3766,0.0314017391304348,2,2019,32.84547,-117.12389
3771,0.0243699844479005,2,2019,36.95326,-120.03419
3774,0.0215367069486405,2,2019,33.8025,-118.22
3777,0.0385105421686747,2,2019,33.583018,-117.072202
3781,0.0216347826086957,2,2019,36.78538,-119.77321
3782,0.0272712286158631,2,2019,37.74367,-121.93419
3783,0.0292853503184713,2,2019,39.76168,-121.84047
3787,0.0211772511848341,2,2019,35.33156,-118.9999
3804,0.0277956822107081,2,2019,38.403765,-122.818294
3812,0.0252406832298137,2,2019,35.49442,-120.66622
3816,0.0312967032967033,2,2019,40.17088,-122.25556
3828,0.0257315789473684,2,2019,37.86473,-122.3027
3829,0.0281751227495908,2,2019,32.78956,-116.94432
3834,0.0314689440993789,2,2019,39.01891,-122.91336
3837,0.0302253378378378,2,2019,38.27885,-122.27502
3838,0.0401929133858268,2,2019,33.747236,-115.820124
2008,0.0366901408450704,3,2019,34.46248,-120.02547
2013,0.0277754716981132,3,2019,36.70556,-119.74139
2016,0.0301509433962264,3,2019,36.48187,-121.73333
2032,0.0275270742358079,3,2019,36.33252,-119.29095
2077,0.0326263440860215,3,2019,34.05965,-117.14734
2094,0.0257011396011396,3,2019,37.95075,-121.26897
2114,0.0292688034188034,3,2019,36.59744,-119.50369
2116,0.0377294360385144,3,2019,37.36075,-118.3308
2123,0.0282382920110193,3,2019,38.71209,-121.38108
2125,0.0290164051355207,3,2019,37.48293,-122.20348
2143,0.0324148514851485,3,2019,38.53455,-121.7734
2160,0.0303170698924731,3,2019,34.13265,-118.12714
2199,0.0413932795698925,3,2019,33.85262,-116.54099
2221,0.0330417344173442,3,2019,34.106678,-117.274063
2249,0.0245638440860215,3,2019,33.92505,-117.95259
2266,0.0323663956639566,3,2019,34.10015,-117.49198
2312,0.0328435754189944,3,2019,35.345607,-118.851825
2320,0.0298906382978723,3,2019,36.99958,-121.57466
2321,0.033626404494382,3,2019,35.366386,-120.842602
2360,0.0175709923664122,3,2019,34.63782,-120.4575
2373,0.0337374814814815,3,2019,37.76595,-122.39902
2410,0.0305115879828326,3,2019,38.10251,-122.238
2420,0.0346799442896936,3,2019,34.1992,-118.53275
2460,0.0437742899850523,3,2019,32.84232,-116.76831
2484,0.0344845108695652,3,2019,34.13648,-117.92392
2485,0.0311245231607629,3,2019,34.10367,-117.62906
2494,0.0325826379542396,3,2019,34.05109,-118.4564
2499,0.0431086603518268,3,2019,34.24313,-117.2723
2525,0.0293125,3,2019,33.78933,-117.22764
2551,0.0346841068917018,3,2019,32.79215,-115.56299
2589,0.0313149253731343,3,2019,32.63123,-117.05905
2593,0.0316769662921348,3,2019,34.60582,-120.07507
2596,0.0297572614107884,3,2019,33.99952,-117.41595
2613,0.030474011299435,3,2019,37.22687,-121.97969
2622,0.0300685714285714,3,2019,37.9723,-122.52011
2628,0.0318424753867792,3,2019,36.843425,-121.3621
2650,0.0404049226441631,3,2019,34.4165,-117.28559
2731,0.0277138888888889,3,2019,38.61374,-121.36801
2744,0.0314764124293785,3,2019,39.18919,-121.99887
2752,0.027686581920904,3,2019,41.72679,-122.63359
2772,0.032763202247191,3,2019,35.438035,-119.016787
2804,0.0302412429378531,3,2019,38.0063,-121.64191
2806,0.037602828854314,3,2019,37.65446,-122.03155
2829,0.0277078082191781,3,2019,40.55013,-122.38092
2830,0.0437861111111111,3,2019,34.42505,-117.58982
2831,0.0322077485380117,3,2019,37.936,-122.0262
2833,0.0288935331230284,3,2019,37.642165,-120.994212
2844,0.0282835948644793,3,2019,36.84157,-119.87449
2849,0.0335307926829268,3,2019,34.14437,-117.85038
2878,0.0447568548387097,3,2019,33.708573,-116.215395
2880,0.0353328611898017,3,2019,34.276316,-118.683685
2898,0.0231677111716621,3,2019,34.06698,-117.75138
2899,0.0231794078061911,3,2019,34.06653,-118.22676
2919,0.0406104225352113,3,2019,35.05156,-119.40263
2923,0.0364220196353436,3,2019,34.89405,-117.02471
2943,0.0323754742547425,3,2019,33.67653,-117.33104
2954,0.0244283687943262,3,2019,34.52745,-120.19666
2955,0.0286507042253521,3,2019,35.614668,-120.656912
2956,0.0282575035063114,3,2019,38.74643,-121.26498
2957,0.0351146131805158,3,2019,34.5417,-119.79152
2958,0.0236623688155922,3,2019,39.13868,-121.61884
2968,0.0332784011220196,3,2019,37.98178,-120.378551
2972,0.0433292011019284,3,2019,40.53996,-121.57646
2977,0.0309358059914408,3,2019,38.30256,-121.42083
2981,0.0307247191011236,3,2019,35.50349,-119.27264
2983,0.029400548696845,3,2019,36.48329,-121.15682
2984,0.0346010781671159,3,2019,34.210169,-118.870509
2991,0.0294562146892655,3,2019,34.25239,-119.143182
2992,0.0414893009985735,3,2019,34.725342,-120.428716
2993,0.0285880640465793,3,2019,38.342606,-120.764426
2996,0.0256625176803395,3,2019,37.48822,-120.83592
3003,0.0377019374068554,3,2019,34.403052,-119.457914
3010,0.0257320169252468,3,2019,39.14566,-123.20298
3011,0.0287797994269341,3,2019,38.56844,-121.49311
3017,0.039454698457223,3,2019,38.725282,-120.821916
3018,0.045,3,2019,37.713136,-119.706235
3022,0.0290672340425532,3,2019,37.28177,-120.43368
3023,0.0359555555555556,3,2019,34.59593,-120.63129
3026,0.0293031770045386,3,2019,36.819313,-119.716389
3032,0.0291750915750916,3,2019,40.45318,-122.29883
3101,0.0426195190947666,3,2019,34.48976,-120.0469
3121,0.0412012968299712,3,2019,35.05045,-118.14778
3126,0.0434778532608696,3,2019,39.23352,-121.05567
3129,0.029023829787234,3,2019,36.31572,-119.64323
3135,0.0391405940594059,3,2019,32.67618,-115.48307
3140,0.029524633431085,3,2019,37.07939,-121.60004
3143,0.03609396914446,3,2019,33.03239,-115.623618
3144,0.029128190743338,3,2019,38.20185,-120.680277
3146,0.0283821529745042,3,2019,35.356615,-119.062613
3151,0.0469016172506739,3,2019,36.50881,-116.84767
3152,0.0481159618008185,3,2019,34.06959,-116.38893
3153,0.0280482456140351,3,2019,34.445505,-119.828452
3161,0.0167837837837838,3,2019,37.54377,-119.83957
3168,0.0387731607629428,3,2019,33.920767,-116.858413
3172,0.0276960227272727,3,2019,34.448057,-119.231299
3186,0.027765778401122,3,2019,33.213488,-115.545136
3187,0.0350853994490358,3,2019,38.683293,-121.164442
3198,0.0333363228699552,3,2019,33.21701,-117.39616
3200,0.0311224764468372,3,2019,36.98332,-121.98822
3209,0.0289756756756757,3,2019,38.49444,-121.21115
3211,0.0288249287749288,3,2019,36.86719,-120.01011
3215,0.0417848484848485,3,2019,35.774455,-117.372102
3247,0.0259902332361516,3,2019,37.74306,-122.16994
3249,0.0310609756097561,3,2019,38.66121,-121.73269
3251,0.0366324167872648,3,2019,35.0315,-120.50101
3265,0.0383982408660352,3,2019,33.63005,-117.67588
3415,0.0322803370786517,3,2019,38.22709,-122.07566
3484,0.032303934871099,3,2019,36.48943,-118.829138
3486,0.0315324929971989,3,2019,34.942872,-120.435611
3489,0.0318471074380165,3,2019,36.694261,-121.623271
3490,0.0279322990126939,3,2019,37.6875,-121.7842
3491,0.040834985835694,3,2019,39.708454,-121.617309
3495,0.0386798307475317,3,2019,35.644167,-120.23
3500,0.0380306666666667,3,2019,34.51096,-117.32555
3502,0.0301971774193548,3,2019,34.38337,-118.52839
3505,0.0332537091988131,3,2019,34.404281,-118.80998
3658,0.0377079096045198,3,2019,34.66959,-118.13068
3661,0.0267173983739837,3,2019,37.348488,-121.894936
3665,0.0325036465638149,3,2019,34.427753,-119.690912
3668,0.0315920679886686,3,2019,37.9604,-122.35685
3673,0.0364671209540034,3,2019,33.61235,-114.60209
3674,0.0292964769647696,3,2019,33.83061,-117.9385
3678,0.0311463847203274,3,2019,38.35655,-121.94986
3683,0.0342183310533516,3,2019,33.95507,-118.43049
3688,0.0353467971530249,3,2019,35.25651,-120.6693
3693,0.0262608870967742,3,2019,34.01029,-118.0685
3694,0.0326845070422535,3,2019,35.35472,-120.04019
3696,0.035332531824611,3,2019,37.68268,-121.44238
3702,0.029806275579809,3,2019,33.99636,-117.4924
3713,0.0267659807956104,3,2019,37.362194,-118.416539
3714,0.0332430183356841,3,2019,39.53387,-122.190834
3716,0.02356171875,3,2019,40.77678,-124.17949
3726,0.0294638844301766,3,2019,36.209018,-121.125959
3732,0.047391935483871,3,2019,33.93983,-115.41085
3739,0.0326118721461187,3,2019,32.57816,-116.92135
3742,0.0272466101694915,3,2019,37.8148,-122.28236
3743,0.0239002808988764,3,2019,33.901445,-118.204989
3746,0.0274716459197787,3,2019,40.689075,-122.402255
3758,0.0317570596797671,3,2019,35.23918,-118.78863
3759,0.0308567375886525,3,2019,36.63424,-120.38234
3763,0.0284024320457797,3,2019,36.03179,-119.05505
3766,0.0330352941176471,3,2019,32.84547,-117.12389
3771,0.0265115492957746,3,2019,36.95326,-120.03419
3774,0.0260913286713287,3,2019,33.8025,-118.22
3777,0.0397654569892473,3,2019,33.583018,-117.072202
3781,0.026477032810271,3,2019,36.78538,-119.77321
3782,0.028576404494382,3,2019,37.74367,-121.93419
3783,0.0305882187938289,3,2019,39.76168,-121.84047
3787,0.0255402877697842,3,2019,35.33156,-118.9999
3804,0.0289085235920852,3,2019,38.403765,-122.818294
3812,0.028253164556962,3,2019,35.49442,-120.66622
3816,0.0309952180028129,3,2019,40.17088,-122.25556
3828,0.0243127565982405,3,2019,37.86473,-122.3027
3829,0.0332552166934189,3,2019,32.78956,-116.94432
3834,0.0292429378531073,3,2019,39.01891,-122.91336
3837,0.0309670406732118,3,2019,38.27885,-122.27502
3838,0.0419433962264151,3,2019,33.747236,-115.820124
2013,0.033720176730486,4,2019,36.70556,-119.74139
2016,0.0273635097493036,4,2019,36.48187,-121.73333
2032,0.0339,4,2019,36.33252,-119.29095
2077,0.0388415855354659,4,2019,34.05965,-117.14734
2094,0.028552700729927,4,2019,37.95075,-121.26897
2114,0.0337617602427921,4,2019,36.59744,-119.50369
2116,0.0403011331444759,4,2019,37.36075,-118.3308
2123,0.0304715596330275,4,2019,38.71209,-121.38108
2125,0.0298930333817126,4,2019,37.48293,-122.20348
2143,0.0317183431952663,4,2019,38.53455,-121.7734
2160,0.0338601123595506,4,2019,34.13265,-118.12714
2199,0.0488073611111111,4,2019,33.85262,-116.54099
2221,0.0382845833333333,4,2019,34.106678,-117.274063
2249,0.0290703966005666,4,2019,33.92505,-117.95259
2266,0.0335587115666179,4,2019,34.10015,-117.49198
2312,0.0404629522431259,4,2019,35.345607,-118.851825
2320,0.0305344525547445,4,2019,36.99958,-121.57466
2321,0.0328168604651163,4,2019,35.366386,-120.842602
2360,0.0192657856093979,4,2019,34.63782,-120.4575
2373,0.0359136701337296,4,2019,37.76595,-122.39902
2410,0.0332407027818448,4,2019,38.10251,-122.238
2420,0.0378448611111111,4,2019,34.1992,-118.53275
2460,0.0462145110410095,4,2019,32.84232,-116.76831
2484,0.0364691340782123,4,2019,34.13648,-117.92392
2485,0.0339506311360449,4,2019,34.10367,-117.62906
2494,0.034107876230661,4,2019,34.05109,-118.4564
2499,0.0482318055555556,4,2019,34.24313,-117.2723
2525,0.0368779329608939,4,2019,33.78933,-117.22764
2551,0.0415465753424658,4,2019,32.79215,-115.56299
2589,0.0365865834633385,4,2019,32.63123,-117.05905
2593,0.0329723032069971,4,2019,34.60582,-120.07507
2596,0.0344315716272601,4,2019,33.99952,-117.41595
2613,0.0296821220930233,4,2019,37.22687,-121.97969
2622,0.0304290275761974,4,2019,37.9723,-122.52011
2628,0.0310737134909597,4,2019,36.843425,-121.3621
2650,0.0474579710144928,4,2019,34.4165,-117.28559
2731,0.0314101449275362,4,2019,38.61374,-121.36801
2744,0.0306267153284672,4,2019,39.18919,-121.99887
2752,0.0305460755813953,4,2019,41.72679,-122.63359
2772,0.0398367799113737,4,2019,35.438035,-119.016787
2804,0.03114359375,4,2019,38.0063,-121.64191
2806,0.0348748546511628,4,2019,37.65446,-122.03155
2829,0.0319992836676218,4,2019,40.55013,-122.38092
2830,0.0476373913043478,4,2019,34.42505,-117.58982
2831,0.034213616398243,4,2019,37.936,-122.0262
2833,0.0335690322580645,4,2019,37.642165,-120.994212
2844,0.0313673499267936,4,2019,36.84157,-119.87449
2849,0.036244769874477,4,2019,34.14437,-117.85038
2878,0.0516361613351878,4,2019,33.708573,-116.215395
2880,0.0372693997071742,4,2019,34.276316,-118.683685
2898,0.025558356545961,4,2019,34.06698,-117.75138
2899,0.0271755555555556,4,2019,34.06653,-118.22676
2919,0.0461478787878788,4,2019,35.05156,-119.40263
2923,0.0425548621190131,4,2019,34.89405,-117.02471
2943,0.0377201388888889,4,2019,33.67653,-117.33104
2955,0.031922972972973,4,2019,35.614668,-120.656912
2956,0.0311400584795322,4,2019,38.74643,-121.26498
2957,0.033983630952381,4,2019,34.5417,-119.79152
2958,0.0251830434782609,4,2019,39.13868,-121.61884
2968,0.0337672965116279,4,2019,37.98178,-120.378551
2972,0.0382877291960508,4,2019,40.53996,-121.57646
2977,0.0314862385321101,4,2019,38.30256,-121.42083
2981,0.035706231884058,4,2019,35.50349,-119.27264
2983,0.0296237762237762,4,2019,36.48329,-121.15682
2984,0.0345181058495822,4,2019,34.210169,-118.870509
2991,0.0324437781109445,4,2019,34.25239,-119.143182
2992,0.0373896296296296,4,2019,34.725342,-120.428716
2993,0.0278997023809524,4,2019,38.342606,-120.764426
2996,0.0313113069016153,4,2019,37.48822,-120.83592
3003,0.0370567765567766,4,2019,34.403052,-119.457914
3010,0.0269651162790698,4,2019,39.14566,-123.20298
3011,0.0317320346320346,4,2019,38.56844,-121.49311
3017,0.0386431884057971,4,2019,38.725282,-120.821916
3018,0.0431290322580645,4,2019,37.713136,-119.706235
3022,0.0323796433878158,4,2019,37.28177,-120.43368
3026,0.0354805389221557,4,2019,36.819313,-119.716389
3032,0.0310239376770538,4,2019,40.45318,-122.29883
3036,0.0378326300984529,4,2019,36.566128,-118.7777
3101,0.0399795321637427,4,2019,34.48976,-120.0469
3117,0.0438464228934817,4,2019,39.205556,-121.820461
3121,0.046499273255814,4,2019,35.05045,-118.14778
3126,0.0406313880126183,4,2019,39.23352,-121.05567
3129,0.0341298682284041,4,2019,36.31572,-119.64323
3135,0.0449997101449275,4,2019,32.67618,-115.48307
3140,0.0313631578947368,4,2019,37.07939,-121.60004
3143,0.0387665217391304,4,2019,33.03239,-115.623618
3144,0.0284388405797101,4,2019,38.20185,-120.680277
3146,0.0360733333333333,4,2019,35.356615,-119.062613
3151,0.048474358974359,4,2019,36.50881,-116.84767
3152,0.0530237430167598,4,2019,34.06959,-116.38893
3153,0.0320248175182482,4,2019,34.445505,-119.828452
3158,0.0430805642633229,4,2019,40.2622,-122.0928
3168,0.04525,4,2019,33.920767,-116.858413
3172,0.0321536231884058,4,2019,34.448057,-119.231299
3186,0.0302252186588921,4,2019,33.213488,-115.545136
3187,0.0364138972809668,4,2019,38.683293,-121.164442
3196,0.0344101538461538,4,2019,38.89094,-121.00337
3198,0.0350782472613459,4,2019,33.21701,-117.39616
3200,0.0311492329149233,4,2019,36.98332,-121.98822
3209,0.0294105090311987,4,2019,38.49444,-121.21115
3211,0.0307695716395864,4,2019,36.86719,-120.01011
3215,0.0451497326203209,4,2019,35.774455,-117.372102
3247,0.0276269794721408,4,2019,37.74306,-122.16994
3249,0.032304347826087,4,2019,38.66121,-121.73269
3251,0.0340234604105572,4,2019,35.0315,-120.50101
3265,0.0416990182328191,4,2019,33.63005,-117.67588
3415,0.0307318777292576,4,2019,38.22709,-122.07566
3484,0.0350547752808989,4,2019,36.48943,-118.829138
3486,0.029869674556213,4,2019,34.942872,-120.435611
3489,0.0322700421940928,4,2019,36.694261,-121.623271
3490,0.0306578260869565,4,2019,37.6875,-121.7842
3491,0.0391172463768116,4,2019,39.708454,-121.617309
3495,0.0390147058823529,4,2019,35.644167,-120.23
3500,0.0440565217391304,4,2019,34.51096,-117.32555
3502,0.0349223611111111,4,2019,34.38337,-118.52839
3505,0.0346119186046512,4,2019,34.404281,-118.80998
3658,0.0442528634361233,4,2019,34.66959,-118.13068
3661,0.0297343032159265,4,2019,37.348488,-121.894936
3665,0.036669970845481,4,2019,34.427753,-119.690912
3668,0.0342544117647059,4,2019,37.9604,-122.35685
3673,0.0379085507246377,4,2019,33.61235,-114.60209
3674,0.0335612903225806,4,2019,33.83061,-117.9385
3678,0.0336563636363636,4,2019,38.35655,-121.94986
3683,0.0386584507042253,4,2019,33.95507,-118.43049
3688,0.0341900887573965,4,2019,35.25651,-120.6693
3693,0.0312440277777778,4,2019,34.01029,-118.0685
3694,0.0329405797101449,4,2019,35.35472,-120.04019
3696,0.0369338781575037,4,2019,37.68268,-121.44238
3702,0.0327182197496523,4,2019,33.99636,-117.4924
3713,0.0298330543933054,4,2019,37.362194,-118.416539
3714,0.032218221574344,4,2019,39.53387,-122.190834
3716,0.0323619676945668,4,2019,40.77678,-124.17949
3726,0.0302312324929972,4,2019,36.209018,-121.125959
3732,0.0512653465346535,4,2019,33.93983,-115.41085
3733,0.0538981348637016,4,2019,35.1019,-115.7767
3739,0.0346837060702875,4,2019,32.57816,-116.92135
3742,0.0290886930983847,4,2019,37.8148,-122.28236
3743,0.029333286908078,4,2019,33.901445,-118.204989
3746,0.0302107496463932,4,2019,40.689075,-122.402255
3758,0.0365829401088929,4,2019,35.23918,-118.78863
3759,0.0342490196078431,4,2019,36.63424,-120.38234
3763,0.0348194690265487,4,2019,36.03179,-119.05505
3766,0.0361296296296296,4,2019,32.84547,-117.12389
3771,0.0316971599402093,4,2019,36.95326,-120.03419
3774,0.0294134642356241,4,2019,33.8025,-118.22
3777,0.0443502777777778,4,2019,33.583018,-117.072202
3781,0.032258651026393,4,2019,36.78538,-119.77321
3782,0.0293981049562682,4,2019,37.74367,-121.93419
3783,0.0339363047001621,4,2019,39.76168,-121.84047
3787,0.0322677941176471,4,2019,35.33156,-118.9999
3804,0.0276836552748886,4,2019,38.403765,-122.818294
3812,0.0300434782608696,4,2019,35.49442,-120.66622
3816,0.0336424637681159,4,2019,40.17088,-122.25556
3828,0.0252133040935673,4,2019,37.86473,-122.3027
3829,0.0385970873786408,4,2019,32.78956,-116.94432
3834,0.0305376811594203,4,2019,39.01891,-122.91336
3837,0.0307384955752212,4,2019,38.27885,-122.27502
3838,0.0446643258426966,4,2019,33.747236,-115.820124
2013,0.0363767832167832,5,2019,36.70556,-119.74139
2016,0.0288164642375169,5,2019,36.48187,-121.73333
2032,0.0362088732394366,5,2019,36.33252,-119.29095
2077,0.0371130434782609,5,2019,34.05965,-117.14734
2094,0.0314813464235624,5,2019,37.95075,-121.26897
2114,0.0371448467966574,5,2019,36.59744,-119.50369
2116,0.0404684283727399,5,2019,37.36075,-118.3308
2125,0.0313436079545455,5,2019,37.48293,-122.20348
2143,0.0331471590909091,5,2019,38.53455,-121.7734
2160,0.0329772357723577,5,2019,34.13265,-118.12714
2199,0.0481833103448276,5,2019,33.85262,-116.54099
2221,0.0367790823211876,5,2019,34.106678,-117.274063
2249,0.0317886920980926,5,2019,33.92505,-117.95259
2266,0.0339097428958051,5,2019,34.10015,-117.49198
2312,0.0411596017069701,5,2019,35.345607,-118.851825
2320,0.0310688202247191,5,2019,36.99958,-121.57466
2321,0.0337731092436975,5,2019,35.366386,-120.842602
2360,0.0181628895184136,5,2019,34.63782,-120.4575
2373,0.0345265423242468,5,2019,37.76595,-122.39902
2410,0.0345116409537167,5,2019,38.10251,-122.238
2420,0.0391983584131327,5,2019,34.1992,-118.53275
2460,0.0394182908545727,5,2019,32.84232,-116.76831
2484,0.0346495639534884,5,2019,34.13648,-117.92392
2485,0.032953450608931,5,2019,34.10367,-117.62906
2494,0.0352939577039275,5,2019,34.05109,-118.4564
2499,0.0450313090418354,5,2019,34.24313,-117.2723
2525,0.0370691891891892,5,2019,33.78933,-117.22764
2551,0.0321009960159363,5,2019,32.79215,-115.56299
2589,0.038362426035503,5,2019,32.63123,-117.05905
2593,0.0335738396624473,5,2019,34.60582,-120.07507
2596,0.0349595567867036,5,2019,33.99952,-117.41595
2613,0.0297239831697055,5,2019,37.22687,-121.97969
2622,0.0309045133991537,5,2019,37.9723,-122.52011
2628,0.0320673854447439,5,2019,36.843425,-121.3621
2650,0.0465095371669004,5,2019,34.4165,-117.28559
2731,0.0318005578800558,5,2019,38.61374,-121.36801
2744,0.0318671809256662,5,2019,39.18919,-121.99887
2752,0.033562676056338,5,2019,41.72679,-122.63359
2772,0.0409408192090395,5,2019,35.438035,-119.016787
2804,0.0337446022727273,5,2019,38.0063,-121.64191
2806,0.0338134831460674,5,2019,37.65446,-122.03155
2829,0.0318427983539095,5,2019,40.55013,-122.38092
2830,0.0465514726507714,5,2019,34.42505,-117.58982
2831,0.0353905633802817,5,2019,37.936,-122.0262
2833,0.0364828752642706,5,2019,37.642165,-120.994212
2844,0.0351528169014085,5,2019,36.84157,-119.87449
2849,0.0328756793478261,5,2019,34.14437,-117.85038
2878,0.0515952574525745,5,2019,33.708573,-116.215395
2880,0.0357443820224719,5,2019,34.276316,-118.683685
2898,0.0263130376344086,5,2019,34.06698,-117.75138
2899,0.0286775766016713,5,2019,34.06653,-118.22676
2919,0.0463652601969058,5,2019,35.05156,-119.40263
2923,0.0439277860326895,5,2019,34.89405,-117.02471
2943,0.0368739972337483,5,2019,33.67653,-117.33104
2955,0.0329949367088608,5,2019,35.614668,-120.656912
2956,0.0330176304654443,5,2019,38.74643,-121.26498
2957,0.032131195335277,5,2019,34.5417,-119.79152
2958,0.0276476858345021,5,2019,39.13868,-121.61884
2968,0.0370218793828892,5,2019,37.98178,-120.378551
2972,0.039014450867052,5,2019,40.53996,-121.57646
2977,0.0332633053221289,5,2019,38.30256,-121.42083
2981,0.0377724783861671,5,2019,35.50349,-119.27264
2983,0.0306810584958217,5,2019,36.48329,-121.15682
2984,0.0342782258064516,5,2019,34.210169,-118.870509
2991,0.0310605633802817,5,2019,34.25239,-119.143182
2992,0.0380325779036827,5,2019,34.725342,-120.428716
2993,0.0314697054698457,5,2019,38.342606,-120.764426
2996,0.0348314685314685,5,2019,37.48822,-120.83592
3002,0.0325847457627119,5,2019,39.09979,-120.95391
3003,0.0341527987897126,5,2019,34.403052,-119.457914
3010,0.0281458625525947,5,2019,39.14566,-123.20298
3011,0.0325558238636364,5,2019,38.56844,-121.49311
3017,0.0396043956043956,5,2019,38.725282,-120.821916
3018,0.042766081871345,5,2019,37.713136,-119.706235
3022,0.0367088983050847,5,2019,37.28177,-120.43368
3026,0.0385669943820225,5,2019,36.819313,-119.716389
3032,0.0330112328767123,5,2019,40.45318,-122.29883
3033,0.021195652173913,5,2019,38.654068,-122.901867
3036,0.0393554054054054,5,2019,36.566128,-118.7777
3101,0.0387152875175316,5,2019,34.48976,-120.0469
3117,0.0436073342736248,5,2019,39.205556,-121.820461
3121,0.0484328190743338,5,2019,35.05045,-118.14778
3126,0.042426301369863,5,2019,39.23352,-121.05567
3129,0.03705,5,2019,36.31572,-119.64323
3135,0.0457366855524079,5,2019,32.67618,-115.48307
3140,0.0324389830508475,5,2019,37.07939,-121.60004
3143,0.0373910764872521,5,2019,33.03239,-115.623618
3144,0.0326245441795231,5,2019,38.20185,-120.680277
3146,0.0384604444444444,5,2019,35.356615,-119.062613
3151,0.0512304582210242,5,2019,36.50881,-116.84767
3152,0.0511228070175439,5,2019,34.06959,-116.38893
3153,0.0311360448807854,5,2019,34.445505,-119.828452
3158,0.0456060471976401,5,2019,40.2622,-122.0928
3161,0.03679375,5,2019,37.54377,-119.83957
3168,0.0435669365721997,5,2019,33.920767,-116.858413
3172,0.0309127105666156,5,2019,34.448057,-119.231299
3186,0.0281805949008499,5,2019,33.213488,-115.545136
3187,0.0362813793103448,5,2019,38.683293,-121.164442
3196,0.0366981715893108,5,2019,38.89094,-121.00337
3198,0.0359823529411765,5,2019,33.21701,-117.39616
3200,0.0309165545087483,5,2019,36.98332,-121.98822
3209,0.030678331090175,5,2019,38.49444,-121.21115
3211,0.0355269452449568,5,2019,36.86719,-120.01011
3215,0.0471036284470247,5,2019,35.774455,-117.372102
3247,0.0312939093484419,5,2019,37.74306,-122.16994
3249,0.0333590344827586,5,2019,38.66121,-121.73269
3251,0.0333886524822695,5,2019,35.0315,-120.50101
3265,0.0409423180592992,5,2019,33.63005,-117.67588
3415,0.0329319775596073,5,2019,38.22709,-122.07566
3484,0.0357230559345157,5,2019,36.48943,-118.829138
3486,0.0305,5,2019,34.942872,-120.435611
3487,0.0396833333333333,5,2019,38.81161,-120.033084
3489,0.033508152173913,5,2019,36.694261,-121.623271
3490,0.033983615819209,5,2019,37.6875,-121.7842
3491,0.0418346423562412,5,2019,39.708454,-121.617309
3495,0.0383940256045519,5,2019,35.644167,-120.23
3500,0.0431394970414201,5,2019,34.51096,-117.32555
3502,0.0349032534246575,5,2019,34.38337,-118.52839
3505,0.0309770580296896,5,2019,34.404281,-118.80998
3658,0.0458762323943662,5,2019,34.66959,-118.13068
3661,0.0317716666666667,5,2019,37.348488,-121.894936
3665,0.0349386779184248,5,2019,34.427753,-119.690912
3668,0.0343697609001406,5,2019,37.9604,-122.35685
3673,0.0394697740112994,5,2019,33.61235,-114.60209
3674,0.0355489130434783,5,2019,33.83061,-117.9385
3678,0.0331282401091405,5,2019,38.35655,-121.94986
3683,0.0396042876901798,5,2019,33.95507,-118.43049
3688,0.0334759292035398,5,2019,35.25651,-120.6693
3693,0.0331720670391061,5,2019,34.01029,-118.0685
3694,0.0361963534361851,5,2019,35.35472,-120.04019
3696,0.0372041134751773,5,2019,37.68268,-121.44238
3702,0.0340206241519674,5,2019,33.99636,-117.4924
3713,0.030377401894452,5,2019,37.362194,-118.416539
3714,0.0342026685393258,5,2019,39.53387,-122.190834
3716,0.0297831654676259,5,2019,40.77678,-124.17949
3726,0.0322261103633916,5,2019,36.209018,-121.125959
3732,0.0478915662650602,5,2019,33.93983,-115.41085
3733,0.0545424200278164,5,2019,35.1019,-115.7767
3739,0.034720176730486,5,2019,32.57816,-116.92135
3742,0.0313585260115607,5,2019,37.8148,-122.28236
3743,0.033820523415978,5,2019,33.901445,-118.204989
3746,0.0318299039780521,5,2019,40.689075,-122.402255
3758,0.0372433004231312,5,2019,35.23918,-118.78863
3759,0.0356945427728614,5,2019,36.63424,-120.38234
3763,0.0360457746478873,5,2019,36.03179,-119.05505
3766,0.0359381761978362,5,2019,32.84547,-117.12389
3771,0.0376272727272727,5,2019,36.95326,-120.03419
3774,0.0320006821282401,5,2019,33.8025,-118.22
3777,0.0412774725274725,5,2019,33.583018,-117.072202
3781,0.0349848527349229,5,2019,36.78538,-119.77321
3782,0.0326101694915254,5,2019,37.74367,-121.93419
3783,0.0360448033707865,5,2019,39.76168,-121.84047
3787,0.036117107093185,5,2019,35.33156,-118.9999
3789,0.0344947368421053,5,2019,38.93568,-121.09959
3802,0.0382065063649222,5,2019,39.16602,-120.14883
3804,0.0283536337209302,5,2019,38.403765,-122.818294
3812,0.0306412429378531,5,2019,35.49442,-120.66622
3816,0.0338371266002845,5,2019,40.17088,-122.25556
3828,0.0271713467048711,5,2019,37.86473,-122.3027
3829,0.0388624338624339,5,2019,32.78956,-116.94432
3834,0.0308375706214689,5,2019,39.01891,-122.91336
3837,0.031902106741573,5,2019,38.27885,-122.27502
3838,0.0449156829679595,5,2019,33.747236,-115.820124
3841,0.0317265625,5,2019,38.867937,-121.338353
